file_Size_bytes	number_of_files	bandwidth_Gbps	rtt_ms	buffer_size_bytes	p	cc	pp	fast	throughput_MByteps	time_sec	start_time_mm_dd_yyyy_hh_mm
209715259	69	10	39	49920000	16	1	8	1	146.906427568	93.9373731613	05:20:2016-18:33
209715259	69	10	39	49920000	16	1	16	0	137.191923699	100.589040041	05:20:2016-18:35
209715259	69	10	39	49920000	16	1	16	1	165.663077858	83.3016269207	05:20:2016-18:36
209715259	69	10	39	49920000	16	1	32	0	153.156411256	90.1039910316	05:20:2016-18:38
209715259	69	10	39	49920000	16	1	32	1	140.713054141	98.0719521046	05:20:2016-18:40
209715259	69	10	39	49920000	16	2	1	0	215.480221903	64.0430188179	05:20:2016-18:41
209715259	69	10	39	49920000	16	2	1	1	230.422448172	59.8900151253	05:20:2016-18:42
209715259	69	10	39	49920000	16	2	2	0	229.008446862	60.2598030567	05:20:2016-18:43
209715259	69	10	39	49920000	16	2	2	1	228.973633526	60.2689650059	05:20:2016-18:44
209715259	69	10	39	49920000	16	2	4	0	239.266136504	57.676377058	05:20:2016-18:45
209715259	69	10	39	49920000	16	2	4	1	231.871021004	59.5158629417	05:20:2016-18:46
209715259	69	10	39	49920000	16	2	8	0	239.063273086	57.7253198624	05:20:2016-18:47
209715259	69	10	39	49920000	16	2	8	1	227.648993415	60.6196570396	05:20:2016-18:48
209715259	69	10	39	49920000	16	2	16	0	242.294865149	56.9554121494	05:20:2016-18:49
209715259	69	10	39	49920000	16	2	16	1	228.198993359	60.4735529423	05:20:2016-18:50
209715259	69	10	39	49920000	16	2	32	0	228.043264236	60.5148499012	05:20:2016-18:51
209715259	69	10	39	49920000	16	2	32	1	234.903658668	58.747505188	05:20:2016-18:52
209715259	69	10	39	49920000	16	4	1	0	335.273502328	41.1604371071	05:20:2016-18:52
209715259	69	10	39	49920000	16	4	1	1	364.469156278	37.8632969856	05:20:2016-18:53
209715259	69	10	39	49920000	16	4	2	0	342.738187529	40.2639811039	05:20:2016-18:54
209715259	69	10	39	49920000	16	4	2	1	349.717878471	39.4603900909	05:20:2016-18:54
209715259	69	10	39	49920000	16	4	4	0	336.266041906	41.0389459133	05:20:2016-18:55
209715259	69	10	39	49920000	16	4	4	1	357.831014233	38.5657010078	05:20:2016-18:56
209715259	69	10	39	49920000	16	4	8	0	361.388997228	38.1860101223	05:20:2016-18:56
209715259	69	10	39	49920000	16	4	8	1	328.026972363	42.0697231293	05:20:2016-18:57
209715259	69	10	39	49920000	16	4	16	0	337.776577716	40.8554198742	05:20:2016-18:58
209715259	69	10	39	49920000	16	4	16	1	247.710637277	55.7101788521	05:20:2016-18:58
209715259	69	10	39	49920000	16	4	32	0	264.266724859	52.2199831009	05:20:2016-18:59
209715259	69	10	39	49920000	16	4	32	1	259.156267696	53.2497401237	05:20:2016-19:00
209715259	69	10	39	49920000	16	8	1	0	475.475638473	29.0235772133	05:20:2016-19:01
209715259	69	10	39	49920000	16	8	1	1	482.147175118	28.6219739914	05:20:2016-19:01
209715259	69	10	39	49920000	16	8	2	0	492.566315518	28.0165400505	05:20:2016-19:02
209715259	69	10	39	49920000	16	8	2	1	476.654583592	28.951791048	05:20:2016-19:02
209715259	69	10	39	49920000	16	8	4	0	473.90637214	29.1196842194	05:20:2016-19:03
209715259	69	10	39	49920000	16	8	4	1	468.770977376	29.4386909008	05:20:2016-19:03
209715259	69	10	39	49920000	16	8	8	0	428.305175772	32.2200260162	05:20:2016-19:04
209715259	69	10	39	49920000	16	8	8	1	447.544505692	30.8349308968	05:20:2016-19:04
209715259	69	10	39	49920000	16	8	16	0	253.357693645	54.4684619904	05:20:2016-19:05
209715259	69	10	39	49920000	16	8	16	1	332.020623324	41.5636949539	05:20:2016-19:06
209715259	69	10	39	49920000	16	8	32	0	248.546864346	55.5227439404	05:20:2016-19:07
209715259	69	10	39	49920000	16	8	32	1	231.338776425	59.6527919769	05:20:2016-19:08
209715259	69	10	39	49920000	16	16	1	0	579.84257682	23.7995698452	05:20:2016-19:08
209715259	69	10	39	49920000	16	16	1	1	513.263713404	26.8867709637	05:20:2016-19:09
209715259	69	10	39	49920000	16	16	2	0	579.374394054	23.8188018799	05:20:2016-19:09
209715259	69	10	39	49920000	16	16	2	1	589.461920181	23.4111881256	05:20:2016-19:09
209715259	69	10	39	49920000	16	16	4	0	510.338188091	27.040899992	05:20:2016-19:10
209715259	69	10	39	49920000	16	16	4	1	499.186991732	27.6449589729	05:20:2016-19:10
209715259	69	10	39	49920000	16	16	8	0	464.419096078	29.7145488262	05:20:2016-19:11
209715259	69	10	39	49920000	16	16	8	1	408.959926614	33.7441470623	05:20:2016-19:11
209715259	69	10	39	49920000	16	16	16	0	355.5981948	38.8078570366	05:20:2016-19:12
209715259	69	10	39	49920000	16	16	16	1	342.758430809	40.261603117	05:20:2016-19:13
209715259	69	10	39	49920000	16	16	32	0	257.321194423	53.6294879913	05:20:2016-19:14
209715259	69	10	39	49920000	16	16	32	1	255.832305395	53.9416000843	05:20:2016-19:14
209715259	69	10	39	49920000	16	32	1	0	540.766362387	25.5193459988	05:20:2016-19:15
209715259	69	10	39	49920000	16	32	1	1	560.157298398	24.635944128	05:20:2016-19:15
209715259	69	10	39	49920000	16	32	2	0	470.347010717	29.3400480747	05:20:2016-19:16
209715259	69	10	39	49920000	16	32	2	1	589.552376102	23.4075961113	05:20:2016-19:16
209715259	69	10	39	49920000	16	32	4	0	570.316553183	24.1970951557	05:20:2016-19:17
209715259	69	10	39	49920000	16	32	4	1	479.713925616	28.7671530247	05:20:2016-19:17
209715259	69	10	39	49920000	16	32	8	0	460.447945772	29.9708230495	05:20:2016-19:18
209715259	69	10	39	49920000	16	32	8	1	466.879062292	29.5579841137	05:20:2016-19:18
209715259	69	10	39	49920000	16	32	16	0	343.381363039	40.1885640621	05:20:2016-19:19
209715259	69	10	39	49920000	16	32	16	1	370.505949151	37.2463760376	05:20:2016-19:19
209715259	69	10	39	49920000	16	32	32	0	238.78206815	57.7933008671	05:20:2016-19:20
209715259	69	10	39	49920000	16	32	32	1	258.609950211	53.3622310162	05:20:2016-19:21
209715259	69	10	39	49920000	32	1	1	0	207.373578877	66.5465869904	05:20:2016-19:22
209715259	69	10	39	49920000	32	1	1	1	211.715243519	65.1819097996	05:20:2016-19:23
209715259	69	10	39	49920000	32	1	2	0	203.566004613	67.7912991047	05:20:2016-19:24
209715259	69	10	39	49920000	32	1	2	1	207.828269786	66.4009950161	05:20:2016-19:26
209715259	69	10	39	49920000	32	1	4	0	177.800696571	77.6150159836	05:20:2016-19:27
209715259	69	10	39	49920000	32	1	4	1	213.45546311	64.6505069733	05:20:2016-19:28
209715259	69	10	39	49920000	32	1	8	0	264.798665231	52.1150810719	05:20:2016-19:29
209715259	69	10	39	49920000	32	1	8	1	205.719879664	67.0815281868	05:20:2016-19:30
209715259	69	10	39	49920000	32	1	16	0	220.90848078	62.4693260193	05:20:2016-19:31
209715259	69	10	39	49920000	32	1	16	1	237.5579672	58.0911011696	05:20:2016-19:32
209715259	69	10	39	49920000	32	1	32	0	254.374529092	54.2507300377	05:20:2016-19:33
209715259	69	10	39	49920000	32	1	32	1	214.371043472	64.3743841648	05:20:2016-19:34
209715259	69	10	39	49920000	32	2	1	0	298.2388743	46.2716469765	05:20:2016-19:35
209715259	69	10	39	49920000	32	2	1	1	299.445739784	46.0851569176	05:20:2016-19:35
209715259	69	10	39	49920000	32	2	2	0	308.879608351	44.6776139736	05:20:2016-19:36
209715259	69	10	39	49920000	32	2	2	1	271.989082433	50.7373449802	05:20:2016-19:37
209715259	69	10	39	49920000	32	2	4	0	305.89181402	45.1140019894	05:20:2016-19:38
209715259	69	10	39	49920000	32	2	4	1	297.505372835	46.3857300282	05:20:2016-19:39
209715259	69	10	39	49920000	32	2	8	0	298.332542588	46.2571189404	05:20:2016-19:39
209715259	69	10	39	49920000	32	2	8	1	289.866284378	47.6081719398	05:20:2016-19:40
209715259	69	10	39	49920000	32	2	16	0	319.807731419	43.1509389877	05:20:2016-19:41
209715259	69	10	39	49920000	32	2	16	1	263.622933191	52.3475091457	05:20:2016-19:42
209715259	69	10	39	49920000	32	2	32	0	290.493879767	47.5053172112	05:20:2016-19:43
209715259	69	10	39	49920000	32	2	32	1	236.477608535	58.3564929962	05:20:2016-19:44
209715259	69	10	39	49920000	32	4	1	0	407.593748177	33.8572511673	05:20:2016-19:44
209715259	69	10	39	49920000	32	4	1	1	408.755876775	33.7609920502	05:20:2016-19:45
209715259	69	10	39	49920000	32	4	2	0	409.621627223	33.6896369457	05:20:2016-19:45
209715259	69	10	39	49920000	32	4	2	1	422.457305932	32.6660320759	05:20:2016-19:46
209715259	69	10	39	49920000	32	4	4	0	378.828570227	36.4280970097	05:20:2016-19:46
209715259	69	10	39	49920000	32	4	4	1	417.364949346	33.0645971298	05:20:2016-19:47
209715259	69	10	39	49920000	32	4	8	0	455.197941033	30.3164901733	05:20:2016-19:47
209715259	69	10	39	49920000	32	4	8	1	431.705382433	31.9662539959	05:20:2016-19:48
209715259	69	10	39	49920000	32	4	16	0	339.581204761	40.6383030415	05:20:2016-19:49
209715259	69	10	39	49920000	32	4	16	1	431.27855956	31.9978899956	05:20:2016-19:49
209715259	69	10	39	49920000	32	4	32	0	318.279322677	43.3581540585	05:20:2016-19:50
209715259	69	10	39	49920000	32	4	32	1	315.838514047	43.6932270527	05:20:2016-19:51
209715259	69	10	39	49920000	32	8	1	0	509.634014695	27.0782630444	05:20:2016-19:51
209715259	69	10	39	49920000	32	8	1	1	551.85380586	25.0066299438	05:20:2016-19:51
209715259	69	10	39	49920000	32	8	2	0	540.863346583	25.514770031	05:20:2016-19:52
209715259	69	10	39	49920000	32	8	2	1	531.794866475	25.949862957	05:20:2016-19:52
209715259	69	10	39	49920000	32	8	4	0	558.940656609	24.6895689964	05:20:2016-19:53
209715259	69	10	39	49920000	32	8	4	1	566.251808151	24.3707900047	05:20:2016-19:53
209715259	69	10	39	49920000	32	8	8	0	314.878785227	43.8264009953	05:20:2016-19:54
209715259	69	10	39	49920000	32	8	8	1	502.762547539	27.4483530521	05:20:2016-19:54
209715259	69	10	39	49920000	32	8	16	0	406.291473484	33.9657728672	05:20:2016-19:55
209715259	69	10	39	49920000	32	8	16	1	308.499106656	44.732719183	05:20:2016-19:56
209715259	69	10	39	49920000	32	8	32	0	312.769965673	44.1218960285	05:20:2016-19:56
209715259	69	10	39	49920000	32	8	32	1	222.568718152	62.0033400059	05:20:2016-19:57
209715259	69	10	39	49920000	32	16	1	0	558.26661079	24.7193789482	05:20:2016-19:58
209715259	69	10	39	49920000	32	16	1	1	561.695289193	24.5684878826	05:20:2016-19:58
209715259	69	10	39	49920000	32	16	2	0	587.665432684	23.4827558994	05:20:2016-19:59
209715259	69	10	39	49920000	32	16	2	1	578.484686166	23.855435133	05:20:2016-19:59
209715259	69	10	39	49920000	32	16	4	0	580.878435816	23.7571289539	05:20:2016-19:59
209715259	69	10	39	49920000	32	16	4	1	462.48501492	29.8388130665	05:20:2016-20:00
209715259	69	10	39	49920000	32	16	8	0	560.864782636	24.6048679352	05:20:2016-20:00
209715259	69	10	39	49920000	32	16	8	1	541.356865584	25.4915099144	05:20:2016-20:01
209715259	69	10	39	49920000	32	16	16	0	432.637984524	31.8973469734	05:20:2016-20:01
209715259	69	10	39	49920000	32	16	16	1	393.577499405	35.0629899502	05:20:2016-20:02
209715259	69	10	39	49920000	32	16	32	0	329.965452833	41.8225719929	05:20:2016-20:03
209715259	69	10	39	49920000	32	16	32	1	294.811007064	46.8096630573	05:20:2016-20:03
209715259	69	10	39	49920000	32	32	1	0	587.222484123	23.5004692078	05:20:2016-20:04
209715259	69	10	39	49920000	32	32	1	1	486.13610335	28.3871200085	05:20:2016-20:04
209715259	69	10	39	49920000	32	32	2	0	562.669561888	24.525947094	05:20:2016-20:05
209715259	69	10	39	49920000	32	32	2	1	481.045903791	28.6874990463	05:20:2016-20:05
209715259	69	10	39	49920000	32	32	4	0	597.451748603	23.0981061459	05:20:2016-20:06
209715259	69	10	39	49920000	32	32	4	1	564.231270886	24.4580628872	05:20:2016-20:06
209715259	69	10	39	49920000	32	32	8	0	516.230155727	26.7322700024	05:20:2016-20:06
209715259	69	10	39	49920000	32	32	8	1	514.388732588	26.8279669285	05:20:2016-20:07
209715259	69	10	39	49920000	32	32	16	0	437.846150122	31.5179290771	05:20:2016-20:07
209715259	69	10	39	49920000	32	32	16	1	431.09822659	32.011275053	05:20:2016-20:08
209715259	69	10	39	49920000	32	32	32	0	329.576392174	41.871942997	05:20:2016-20:09
209715259	69	10	39	49920000	32	32	32	1	345.306160072	39.9645459652	05:20:2016-20:09
104857659	69	10	39	49920000	1	1	1	0	93.932229231	73.4572570324	05:20:2016-20:10
104857659	69	10	39	49920000	1	1	1	1	270.846393978	25.4757089615	05:20:2016-20:11
104857659	69	10	39	49920000	1	1	2	0	133.385048879	51.7299649715	05:20:2016-20:12
104857659	69	10	39	49920000	1	1	2	1	100.289741086	68.8006951809	05:20:2016-20:13
104857659	69	10	39	49920000	1	1	4	0	259.496501371	26.5899689198	05:20:2016-20:13
104857659	69	10	39	49920000	1	1	4	1	116.929841951	59.0097770691	05:20:2016-20:14
104857659	69	10	39	49920000	1	1	8	0	109.769318959	62.8591301441	05:20:2016-20:15
104857659	69	10	39	49920000	1	1	8	1	112.6499196	61.2517428398	05:20:2016-20:16
104857659	69	10	39	49920000	1	1	16	0	125.099944497	55.1559309959	05:20:2016-20:17
104857659	69	10	39	49920000	1	1	16	1	166.790612456	41.3692581654	05:20:2016-20:18
104857659	69	10	39	49920000	1	1	32	0	287.281315561	24.0182828903	05:20:2016-20:18
104857659	69	10	39	49920000	1	1	32	1	179.187310394	38.5072128773	05:20:2016-20:19
104857659	69	10	39	49920000	1	2	1	0	137.438219371	50.2044041157	05:20:2016-20:20
104857659	69	10	39	49920000	1	2	1	1	127.204217949	54.2435150146	05:20:2016-20:21
104857659	69	10	39	49920000	1	2	2	0	107.856913542	63.9736821651	05:20:2016-20:22
104857659	69	10	39	49920000	1	2	2	1	90.0316436435	76.6397638321	05:20:2016-20:23
104857659	69	10	39	49920000	1	2	4	0	98.7775766999	69.8539500237	05:20:2016-20:24
104857659	69	10	39	49920000	1	2	4	1	111.723517629	61.7596371174	05:20:2016-20:25
104857659	69	10	39	49920000	1	2	8	0	103.888821572	66.4171929359	05:20:2016-20:26
104857659	69	10	39	49920000	1	2	8	1	104.695458406	65.9054749012	05:20:2016-20:28
104857659	69	10	39	49920000	1	2	16	0	105.896736946	65.1578519344	05:20:2016-20:29
104857659	69	10	39	49920000	1	2	16	1	103.580470133	66.6149120331	05:20:2016-20:30
104857659	69	10	39	49920000	1	2	32	0	119.329013529	57.8233549595	05:20:2016-20:31
104857659	69	10	39	49920000	1	2	32	1	108.133538262	63.8100261688	05:20:2016-20:32
104857659	69	10	39	49920000	1	4	1	0	163.139970698	42.2949929237	05:20:2016-20:32
104857659	69	10	39	49920000	1	4	1	1	154.832953056	44.5641820431	05:20:2016-20:33
104857659	69	10	39	49920000	1	4	2	0	145.173412782	47.5293910503	05:20:2016-20:34
104857659	69	10	39	49920000	1	4	2	1	160.357335504	43.0289258957	05:20:2016-20:35
104857659	69	10	39	49920000	1	4	4	0	165.682896644	41.645843029	05:20:2016-20:35
104857659	69	10	39	49920000	1	4	4	1	149.191909299	46.2491829395	05:20:2016-20:36
104857659	69	10	39	49920000	1	4	8	0	172.803203365	39.9298379421	05:20:2016-20:37
104857659	69	10	39	49920000	1	4	8	1	158.037251017	43.6606171131	05:20:2016-20:38
104857659	69	10	39	49920000	1	4	16	0	103.238829259	66.8353559971	05:20:2016-20:39
104857659	69	10	39	49920000	1	4	16	1	150.438345075	45.8659918308	05:20:2016-20:39
104857659	69	10	39	49920000	1	4	32	0	101.715047306	67.8366091251	05:20:2016-20:41
104857659	69	10	39	49920000	1	4	32	1	110.663164444	62.3514060974	05:20:2016-20:42
104857659	69	10	39	49920000	1	8	1	0	193.935688063	35.5788249969	05:20:2016-20:42
104857659	69	10	39	49920000	1	8	1	1	225.203146155	30.6390209198	05:20:2016-20:43
104857659	69	10	39	49920000	1	8	2	0	211.563001129	32.6144168377	05:20:2016-20:43
104857659	69	10	39	49920000	1	8	2	1	199.493579939	34.5875988007	05:20:2016-20:44
104857659	69	10	39	49920000	1	8	4	0	263.819858545	26.1542248726	05:20:2016-20:44
104857659	69	10	39	49920000	1	8	4	1	232.773015835	29.6426279545	05:20:2016-20:45
104857659	69	10	39	49920000	1	8	8	0	209.60572379	32.9189670086	05:20:2016-20:45
104857659	69	10	39	49920000	1	8	8	1	232.817571877	29.6369550228	05:20:2016-20:46
104857659	69	10	39	49920000	1	8	16	0	180.220123698	38.286534071	05:20:2016-20:46
104857659	69	10	39	49920000	1	8	16	1	154.627878645	44.6232850552	05:20:2016-20:47
104857659	69	10	39	49920000	1	8	32	0	114.386767113	60.3216969967	05:20:2016-20:48
104857659	69	10	39	49920000	1	8	32	1	135.316264551	50.9916818142	05:20:2016-20:49
104857659	69	10	39	49920000	1	16	1	0	369.300931528	18.6839601994	05:20:2016-20:49
104857659	69	10	39	49920000	1	16	1	1	293.144188863	23.5379180908	05:20:2016-20:50
104857659	69	10	39	49920000	1	16	2	0	224.859292245	30.6858739853	05:20:2016-20:50
104857659	69	10	39	49920000	1	16	2	1	335.024928053	20.5954940319	05:20:2016-20:51
104857659	69	10	39	49920000	1	16	4	0	297.91713383	23.1608159542	05:20:2016-20:51
104857659	69	10	39	49920000	1	16	4	1	297.942271228	23.1588618755	05:20:2016-20:51
104857659	69	10	39	49920000	1	16	8	0	194.613252748	35.4549539089	05:20:2016-20:52
104857659	69	10	39	49920000	1	16	8	1	234.015335502	29.4852638245	05:20:2016-20:52
104857659	69	10	39	49920000	1	16	16	0	144.892083939	47.6216762066	05:20:2016-20:53
104857659	69	10	39	49920000	1	16	16	1	186.112762516	37.0743188858	05:20:2016-20:54
104857659	69	10	39	49920000	1	16	32	0	115.507646412	59.7363388538	05:20:2016-20:55
104857659	69	10	39	49920000	1	16	32	1	128.158063971	53.8397951126	05:20:2016-20:56
104857659	69	10	39	49920000	1	32	1	0	379.665581437	18.1738989353	05:20:2016-20:56
104857659	69	10	39	49920000	1	32	1	1	353.174596829	19.5370900631	05:20:2016-20:56
104857659	69	10	39	49920000	1	32	2	0	305.764210305	22.566421032	05:20:2016-20:57
104857659	69	10	39	49920000	1	32	2	1	305.932900908	22.5539779663	05:20:2016-20:57
104857659	69	10	39	49920000	1	32	4	0	297.973109898	23.1564650536	05:20:2016-20:58
104857659	69	10	39	49920000	1	32	4	1	330.192813744	20.8968930244	05:20:2016-20:58
104857659	69	10	39	49920000	1	32	8	0	207.061473339	33.323456049	05:20:2016-20:58
104857659	69	10	39	49920000	1	32	8	1	222.966943793	30.9463088512	05:20:2016-20:59
104857659	69	10	39	49920000	1	32	16	0	208.261156329	33.1314971447	05:20:2016-21:00
104857659	69	10	39	49920000	1	32	16	1	123.011494227	56.0923509598	05:20:2016-21:00
104857659	69	10	39	49920000	1	32	32	0	151.320417592	45.5986311436	05:20:2016-21:01
104857659	69	10	39	49920000	1	32	32	1	162.580722632	42.4404799938	05:20:2016-21:02
104857659	69	10	39	49920000	2	1	1	0	101.050966217	68.2824139595	05:20:2016-21:03
104857659	69	10	39	49920000	2	1	1	1	119.921274347	57.5377800465	05:20:2016-21:04
104857659	69	10	39	49920000	2	1	2	0	112.596492148	61.2808070183	05:20:2016-21:05
104857659	69	10	39	49920000	2	1	2	1	95.7014897223	72.0992319584	05:20:2016-21:06
104857659	69	10	39	49920000	2	1	4	0	115.861448467	59.5539240837	05:20:2016-21:07
104857659	69	10	39	49920000	2	1	4	1	79.1523271245	87.1737339497	05:20:2016-21:09
104857659	69	10	39	49920000	2	1	8	0	112.964212751	61.0813260078	05:20:2016-21:10
104857659	69	10	39	49920000	2	1	8	1	126.48261472	54.5529828072	05:20:2016-21:11
104857659	69	10	39	49920000	2	1	16	0	105.943930115	65.128827095	05:20:2016-21:12
104857659	69	10	39	49920000	2	1	16	1	132.437240032	52.100178957	05:20:2016-21:13
104857659	69	10	39	49920000	2	1	32	0	88.1643256701	78.2629919052	05:20:2016-21:14
104857659	69	10	39	49920000	2	1	32	1	116.228805128	59.3656959534	05:20:2016-21:15
104857659	69	10	39	49920000	2	2	1	0	140.058034688	49.2653200626	05:20:2016-21:16
104857659	69	10	39	49920000	2	2	1	1	126.807378945	54.4132680893	05:20:2016-21:17
104857659	69	10	39	49920000	2	2	2	0	141.277625643	48.8400330544	05:20:2016-21:17
104857659	69	10	39	49920000	2	2	2	1	126.012986655	54.7562921047	05:20:2016-21:18
104857659	69	10	39	49920000	2	2	4	0	134.180323725	51.4233660698	05:20:2016-21:19
104857659	69	10	39	49920000	2	2	4	1	145.859559438	47.3058052063	05:20:2016-21:20
104857659	69	10	39	49920000	2	2	8	0	121.893474075	56.6068360806	05:20:2016-21:21
104857659	69	10	39	49920000	2	2	8	1	127.054016257	54.3076410294	05:20:2016-21:22
104857659	69	10	39	49920000	2	2	16	0	132.857647287	51.9353160858	05:20:2016-21:23
104857659	69	10	39	49920000	2	2	16	1	135.10708398	51.0706300735	05:20:2016-21:24
104857659	69	10	39	49920000	2	2	32	0	91.5602530157	75.3602538109	05:20:2016-21:25
104857659	69	10	39	49920000	2	2	32	1	118.719021787	58.1204578876	05:20:2016-21:26
104857659	69	10	39	49920000	2	4	1	0	202.947398012	33.9989769459	05:20:2016-21:26
104857659	69	10	39	49920000	2	4	1	1	224.848403232	30.6873600483	05:20:2016-21:27
104857659	69	10	39	49920000	2	4	2	0	217.31746147	31.7508029938	05:20:2016-21:27
104857659	69	10	39	49920000	2	4	2	1	185.08219435	37.2807548046	05:20:2016-21:28
104857659	69	10	39	49920000	2	4	4	0	180.705022195	38.183797121	05:20:2016-21:29
104857659	69	10	39	49920000	2	4	4	1	194.437882052	35.4869320393	05:20:2016-21:29
104857659	69	10	39	49920000	2	4	8	0	201.577454306	34.2300379276	05:20:2016-21:30
104857659	69	10	39	49920000	2	4	8	1	222.550670623	31.0041928291	05:20:2016-21:30
104857659	69	10	39	49920000	2	4	16	0	120.106308908	57.4491379261	05:20:2016-21:31
104857659	69	10	39	49920000	2	4	16	1	164.825493344	41.8624799252	05:20:2016-21:32
104857659	69	10	39	49920000	2	4	32	0	129.124156189	53.4369719028	05:20:2016-21:33
104857659	69	10	39	49920000	2	4	32	1	124.51246006	55.4161720276	05:20:2016-21:34
104857659	69	10	39	49920000	2	8	1	0	245.050059969	28.1575279236	05:20:2016-21:34
104857659	69	10	39	49920000	2	8	1	1	291.952374804	23.6340050697	05:20:2016-21:35
104857659	69	10	39	49920000	2	8	2	0	295.803884042	23.3262789249	05:20:2016-21:35
104857659	69	10	39	49920000	2	8	2	1	303.894967754	22.7052259445	05:20:2016-21:35
104857659	69	10	39	49920000	2	8	4	0	295.67252642	23.3366420269	05:20:2016-21:36
104857659	69	10	39	49920000	2	8	4	1	280.390270996	24.6085710526	05:20:2016-21:36
104857659	69	10	39	49920000	2	8	8	0	223.140789691	30.9221990108	05:20:2016-21:37
104857659	69	10	39	49920000	2	8	8	1	214.459015389	32.173997879	05:20:2016-21:37
104857659	69	10	39	49920000	2	8	16	0	209.691813488	32.905452013	05:20:2016-21:38
104857659	69	10	39	49920000	2	8	16	1	221.224216847	31.1900930405	05:20:2016-21:38
