file_size,number_of_files,bandwidth,rtt,buffer_size,p,cc,pp,throughput,time,source,destination
1073742080,16,10000,0.04,33554432,4,2,2,2570.095914,50.99896312,Stampede,Gordon/Oasis
256096,128,10000,0.04,33554432,4,16,1,86.4514429,2.892920017,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,32,16,32,364.19125539999993,5.3644080160000005,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,2,16,8,282.7241637,3.537648201,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,16,16,1,423.6410221,4.72171402,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,8,1,2,91.46186979,10.93666005,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,4,4,2,359.39927860000006,5.565659046,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,4,4,32,653.2814903,6.2703440189999995,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,4,16,32,289.3532785,3.457027912,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,8,32,8,231.90980090000002,4.41595602,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,2,32,1214.643892,42.15234279999999,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,4,2,1,111.35318999999998,8.983041047999999,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,16,32,2,507.76405159999996,3.8476040360000003,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,1,4,32,162.4238408,3.079003096,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,16,2,16,130.9614565,3.8186919689999996,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,8,16,8,864.7825278999999,9.251513004,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,4,4,8,782.3841937999999,65.44111085,Stampede,Gordon/Oasis
1073742080,16,10000,0.04,33554432,4,1,32,2023.410956,64.77779984,Stampede,Gordon/Oasis
512072,512,10000,0.04,33554432,2,16,4,481.5803012,4.15365386,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,1,4,32,1096.6797060000001,7.295276165,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,32,16,4,446.9409896000001,4.475560904,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,16,2,32,232.5799141,4.403234959,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,1,1,2,56.13989466,4.454875231,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,1,16,8,1221.989357,6.547188997,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,16,2,2,248.2811099,8.056591034,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,2,4,8,276.25891210000003,7.413944006,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,4,2,8,207.9040439,4.811304092,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,1,2,8,168.2824684,2.971790075,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,2,8,1,552.2970266,7.416796923,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,4,4,32,1181.98549,43.31701088,Stampede,Gordon/Oasis
104857664,64,10000,0.04,33554432,8,1,1,1019.277619,50.23171902,Stampede,Gordon/Oasis
512080,256,10000,0.04,33554432,16,16,2,216.2059199,4.626004934,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,1,32,1,259.2503262,3.950289011,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,32,8,8,357.2051078,5.733921051,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,1,16,1,413.24150610000004,4.727675915,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,4,16,32,587.8878782,6.645531178,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,32,1,2,104.51281949999999,18.693012,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,4,4,4,56.166663,4.452777147,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,8,8,8,3379.5772009999996,38.78359699,Stampede,Gordon/Oasis
256080,256,10000,0.04,33554432,2,8,32,160.1247042,3.123577118,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,2,4,2,201.5324717,4.96344018,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,2,2,2,220.8677978,4.636753082,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,2,4,2,755.4525328,10.59038305,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,8,8,16,2526.420245,51.88061094,Stampede,Gordon/Oasis
512096,128,10000,0.04,33554432,16,1,4,125.05695060000001,3.9990038869999998,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,16,32,16,55.37346146,4.516565085,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,4,1,1,108.6232091,9.207614182999999,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,2,8,4,1450.562933,90.35946512,Stampede,Gordon/Oasis
1048656,256,10000,0.04,33554432,8,32,4,409.04777989999997,5.007169008,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,8,8,8,367.4039943,11.14921403,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,4,8,2,427.7637885,4.6761691569999995,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,32,8,32,72.42298918,3.4532771110000002,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,8,16,32,6422.0849880000005,20.40962195,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,16,1,4,122.41429679999999,8.171314001,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,16,4,32,398.85221060000003,5.015166998,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,1,1,4,304.54361580000005,3.362763166,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,8,16,32,455.9518857,4.28482604,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,1,1,8,279.6924092,3.6615447999999997,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,8,4,16,346.14469060000005,5.644109011,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,16,4,8,831.0904651000001,9.626583099,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,1,8,8,323.3296935,6.334619045,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,1,4,8,1628.995343,80.46192408,Stampede,Gordon/Oasis
512080,256,10000,0.04,33554432,16,1,8,191.6074905,5.219895124,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,4,32,16,1132.070688,7.067214012000001,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,16,16,32,864.3829866000001,9.255815028999999,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,8,1,32,118.94327849999999,4.205069065,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,1,32,32,95.26263071,2.625349999,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,16,4,16,820.0161614,9.756588936,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,1,4,16,145.27077759999997,3.442999125,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,32,16,4,5513.822800999999,23.77157807,Stampede,Gordon/Oasis
1048641,1000,10000,0.04,33554432,1,1,4,626.6161245,12.76786804,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,32,8,4,419.1132745,4.661474943,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,32,32,1,366.41890739999997,5.331830025,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,1,2,4,145.0020743,3.449348211,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,2,1,32,939.1706761,54.51626301,Stampede,Gordon/Oasis
512096,128,10000,0.04,33554432,4,1,1,67.72967237,7.383712052999999,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,1,32,16,530.3699578,3.771556139,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,1,32,1,128.8907716,3.8800549510000004,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,1,1,4,66.45042612,3.7636649610000004,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,32,16,8,241.0922372,4.148512125,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,16,1,1,186.9774421,21.90776777,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,2,16,32,79.17110298,3.158942938,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,8,1,2,107.9159972,4.634178877,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,16,32,1,67.64625375,3.697155953,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,32,16,32,4943.457795,26.51428413,Stampede,Gordon/Oasis
104857664,64,10000,0.04,33554432,4,8,2,2997.304039,17.08207083,Stampede,Gordon/Oasis
104857664,64,10000,0.04,33554432,32,16,32,747.5081094,68.49432802,Stampede,Gordon/Oasis
512072,512,10000,0.04,33554432,4,16,1,437.57727350000005,4.571317196,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,16,16,16,6780.539754,19.33066511,Stampede,Gordon/Oasis
256069,1000,10000,0.04,33554432,4,8,4,423.9031152,4.60879302,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,1,32,1,2097.215521,24.413378,Stampede,Gordon/Oasis
1073742080,16,10000,0.04,33554432,2,16,4,3328.521938,39.37849188,Stampede,Gordon/Oasis
104857664,64,10000,0.04,33554432,4,8,16,771.3045482999999,66.38113809,Stampede,Gordon/Oasis
1048656,256,10000,0.04,33554432,16,1,4,341.647835,5.994972944,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,1,32,4,261.8023332,3.911777973,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,32,4,4,194.9132993,5.254142046,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,16,32,32,208.501738,4.797550917,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,16,32,2,100.7365359,4.964446068,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,4,32,32,232.56764869999998,4.403492928,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,16,32,32,142.3641425,7.193530083,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,32,1,16,159.0797577,12.28105783,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,1,1,715.8690931,71.52154493,Stampede,Gordon/Oasis
1048640,512,10000,0.04,33554432,1,16,32,768.3951261,5.330976009,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,8,8,2,321.11251780000003,6.084103108,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,4,2,4,120.95422620000001,4.1351308819999995,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,1,1,1,67.26140777,14.87160683,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,8,8,16,379.5735059,5.396016836,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,8,4,2,462.4989329,8.856817007,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,8,4,2,3603.1753229999995,36.37685299,Stampede,Gordon/Oasis
256080,256,10000,0.04,33554432,2,8,8,141.5349669,3.533838034,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,32,1,1,2002.583857,65.45149994,Stampede,Gordon/Oasis
1048672,128,10000,0.04,33554432,1,2,4,299.20036360000006,3.4228460789999997,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,1,32,8,306.7277504,3.338812113,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,1,2,2,289.0046671,13.51809502,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,4,32,4,487.8056094,4.198760033,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,1,1,32,599.7173987000001,13.34053087,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,2,8,16,290.0578423,3.4486279489999996,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,1,1,2,100.561361,19.42757916,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,1,4,1,216.3019449,9.032147169,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,2,2,1369.245385,37.39293098,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,1,32,2,255.35767180000005,3.917258978,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,1,2,32,572.8536666,6.819923877999999,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,16,16,32,6598.519609,19.86389303,Stampede,Gordon/Oasis
1048641,1000,10000,0.04,33554432,2,16,32,886.7216466,9.02263689,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,8,8,32,134.0182064,3.731608868,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,4,16,4,161.55872119999998,3.095864058,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,1,4,8,1530.90894,85.61717009999998,Stampede,Gordon/Oasis
256069,1000,10000,0.04,33554432,32,1,32,156.5176332,12.48206401,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,4,1,1,69.7893718,27.99368095,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,1,4,8,289.1858646,3.4585671430000002,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,8,32,1,606.9343646000001,6.436989069,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,4,1,2,56.2054404,4.449696063999999,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,16,16,16,1125.350263,7.109422922,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,8,32,4,6459.927087,20.2900579,Stampede,Gordon/Oasis
512096,128,10000,0.04,33554432,2,1,16,162.52338840000002,3.077099085,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,4,2,2,317.20797189999996,12.3162179,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,8,4,32,438.73925589999993,4.452962875,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,2,1,16,590.7191928,13.54373598,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,16,8,1,222.6299461,4.600056887,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,8,4,8,836.3533394,9.565999031,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,1,8,4,510.7465653,3.916461945,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,32,8,2,353.589196,5.657153845,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,8,1,1,142.57763180000003,27.40111899,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,1,2,2,947.7147761,54.02476621,Stampede,Gordon/Oasis
512080,256,10000,0.04,33554432,8,4,2,198.610356,5.035813093,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,16,8,32,439.45815369999997,4.660679102,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,16,2,4,140.048035,3.5709109310000002,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,1,16,1,650.0989787999999,78.75733614,Stampede,Gordon/Oasis
104857664,64,10000,0.04,33554432,16,2,4,774.056813,66.14509702,Stampede,Gordon/Oasis
256069,1000,10000,0.04,33554432,32,4,32,269.3721107,7.25267005,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,32,2,4,190.3392074,5.255291939,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,16,16,2,292.3724363,3.421326876,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,16,8,16,429.4354006,4.549396992,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,8,16,4,170.09594109999998,2.940478087,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,8,1,16,265.5400704,7.532957077000001,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,1,32,2,249.5973082,4.103048086,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,32,1,8,65.73991037,3.8043360710000003,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,2,8,4,87.20327289,2.868007898,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,2,16,4,541.7466903,3.7807002069999998,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,16,2,2,60.89829043,4.106785059,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,1,2,1,125.20593079999999,15.60362291,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,4,2,32,980.6353623,8.15856719,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,8,1,4,257.6179589,15.16505909,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,16,4,32,260.4770898,3.8402698039999996,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,4,1,32,897.5304215,57.04550099,Stampede,Gordon/Oasis
512080,256,10000,0.04,33554432,2,2,16,266.72946329999996,3.749773979,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,32,1,8,224.8313006,18.21926689,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,16,4,3081.486597,16.61540604,Stampede,Gordon/Oasis
256069,1000,10000,0.04,33554432,32,8,16,319.4834409,6.11508894,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,2,4,4,538.8189794,7.602352858,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,2,2,2,188.0324904,10.39002895,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,1,1,1,156.00876630000002,13.12851214,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,1,32,32,560.7269623999999,3.652718067,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,2,16,8,498.16959230000003,3.921710014,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,2,32,16,244.26337809999998,4.192620993,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,1,2,1,177.8749324,5.622886896,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,32,4,4,716.4299470999999,11.16724992,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,2,8,32,1071.584187,7.466115952000001,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,1,8,4,263.15295719999995,3.8012149330000002,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,8,8,4,158.7751304,3.150164843,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,32,4,2,325.75267599999995,6.287528038,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,2,2,2,178.2042062,10.96305585,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,2,32,8,4411.80544,29.70942903,Stampede,Gordon/Oasis
512080,256,10000,0.04,33554432,32,1,8,160.56485690000002,6.229058027000001,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,32,8,32,334.4636814,6.12374711,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,16,16,16,809.3701603,4.827020168,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,1,2,1,257.5332812,3.9766290189999998,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,4,8,1,269.15211539999996,7.258624077,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,1,1,2,1691.300441,77.49782705,Stampede,Gordon/Oasis
512096,128,10000,0.04,33554432,16,32,16,98.48577990000001,5.0778989789999995,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,4,8,4,231.52596780000002,4.423313856,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,4,32,8,542.5468655000001,3.775118113,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,2,1,32,666.6643982,12.00083685,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,4,2,2,177.74905859999998,10.99117208,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,16,8,4,146.9310404,3.403672934,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,2,8,8,261.7675553,3.820851088,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,4,1,1,177.0487901,5.78431201,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,1,16,8,145.23994069999998,3.443729162,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,1,8,4,770.8046011,66.42417812,Stampede,Gordon/Oasis
256096,128,10000,0.04,33554432,32,32,8,68.28604268,3.662528038,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,16,2,2,97.66189364,5.121371031,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,2,4,32,905.0146869999999,8.840260983,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,32,1,4,224.98639780000002,17.3646009,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,32,4,32,197.4611829,5.065117836000001,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,2,32,735.6937730000001,69.59425783,Stampede,Gordon/Oasis
1048672,128,10000,0.04,33554432,32,8,8,224.8743983,4.554114103,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,32,16,4,139.18874309999998,3.593437195,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,1,16,16,3449.7926060000004,37.99421811,Stampede,Gordon/Oasis
256069,1000,10000,0.04,33554432,4,1,2,106.0053807,18.42981982,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,1,32,16,131.6080118,3.800423145,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,16,4,1,111.6755987,4.478691816,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,4,16,8,504.9548653,7.736977099999999,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,32,1,1,136.36265659999998,28.64997292,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,32,1,16,1958.360128,66.9295392,Stampede,Gordon/Oasis
1048672,128,10000,0.04,33554432,1,4,16,311.6595747,3.286022902,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,4,4,4,415.9110295,4.809438944,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,1,1,1,304.0113239,26.31654096,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,1,4,16,92.8051937,2.6949000360000004,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,8,16,1,617.7632748999999,6.630861997999999,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,8,8,1,229.7167176,4.354485989,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,8,4,2,193.0573379,5.181313038,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,4,32,1339.6893,38.21788192,Stampede,Gordon/Oasis
512069,1000,10000,0.04,33554432,8,32,32,635.0819,6.15169096,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,32,2,1,164.2348605,23.78784513,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,1,1,2,58.86236285,4.248847008,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,4,8,16,746.1127349,5.490160942,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,32,8,736.4173407000001,69.52590895,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,32,16,2,240.8135568,4.153805971000001,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,16,16,4,276.9686087,3.611622095,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,2,32,1,253.13719069999996,3.9516100880000002,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,32,16,4,873.2424867000001,9.161906958,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,8,2,1,119.48537520000001,8.371659994,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,2,1,2,221.206233,4.629635096,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,16,2,16,83.31068228,3.001974821,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,4,4,2,530.4390685,7.365247011,Stampede,Gordon/oasis
